0.0,-0.007196256580167541,0.042805996701016466,0.09280824998220047,0.14281050326338446,0.19281275654456848,0.2428150098257525,0.29281726310693645,0.34281951638812047,0.3928217696693045,0.4428240229504885,0.4928262762316725,0.5428285295128565,0.5928307827940404,0.6428330360752245,0.6928352893564085,0.7428375426375925,0.7928397959187765,0.8428420491999605,0.8928443024811445,0.9428465557623286,0.9928488090435126,1.0428510623246965,1.0928533156058806,1.1428555688870645,1.1928578221682484,1.2428600754494326,1.2928623287306165,1.3428645820118006,1.3928668352929845,1.4428690885741686,1.4928713418553525,1.5428735951365367,1.5928758484177206,1.6428781016989045,1.6928803549800886,1.7428826082612725,1.7928848615424566,1.8428871148236405,1.8928893681048247,1.9428916213860086,1.9928938746671927,2.042896127948376,2.0928983812295603,2.1429006345107444,2.1929028877919285,2.2429051410731122,2.2929073943542964,2.3429096476354805,2.392911900916664,2.4429141541978483,2.4929164074790324,2.5429186607602166,2.5929209140414002,2.6429231673225844,2.6929254206037685,2.7429276738849526,2.7929299271661363,2.8429321804473204,2.8929344337285046,2.9429366870096882,2.9929389402908724,3.0429411935720565,3.0929434468532406,3.1429457001344243,3.1929479534156084,3.2429502066967926,3.2929524599779763,3.3429547132591604,3.3929569665403445,3.4429592198215286,3.4929614731027123,3.5429637263838965,3.5929659796650806,3.6429682329462643,3.6929704862274484,3.7429727395086325,3.7929749927898166,3.8429772460710003,3.8929794993521845,3.9429817526333686,3.9929840059145527,4.042986259195737,4.0929885124769205,4.142990765758105,4.192993019039289,4.242995272320473,4.292997525601657,4.342999778882841,4.393002032164025,4.443004285445209,4.493006538726393,4.543008792007577,4.593011045288761,4.643013298569945,4.693015551851129,4.743017805132313,4.7930200584134965,4.843022311694681,4.893024564975865,4.943026818257049,4.993029071538233,5.043031324819417,5.093033578100601,5.143035831381785,5.193038084662969,5.243040337944153,5.293042591225337,5.343044844506521,5.393047097787705,5.443049351068889,5.4930516043500734,5.543053857631257,5.593056110912441,5.643058364193625,5.693060617474809,5.743062870755993,5.793065124037177,5.843067377318361,5.893069630599545,5.943071883880729,5.993074137161913,6.043076390443097,6.093078643724281,6.143080897005465,6.1930831502866495,6.243085403567833,6.293087656849017,6.343089910130201,6.393092163411385,6.443094416692569,6.493096669973753,6.543098923254937,6.593101176536121,6.643103429817305,6.693105683098489,6.7431079363796735,6.793110189660857,6.843112442942041,6.8931146962232255,6.943116949504409,6.993119202785593,7.043121456066777,7.093123709347961,7.143125962629145,7.193128215910329,7.243130469191513,7.293132722472697,7.343134975753881,7.393137229035065,7.4431394823162496,7.493141735597433,7.543143988878617,7.5931462421598015,7.643148495440985,7.693150748722169,7.743153002003353,7.793155255284537,7.843157508565721,7.893159761846905,7.943162015128089,7.993164268409274,8.043166521690457,8.093168774971641,8.143171028252825,8.193173281534008,8.243175534815194,8.293177788096378,8.343180041377561,8.393182294658745,8.443184547939929,8.493186801221114,8.543189054502298,8.593191307783481,8.643193561064665,8.693195814345849,8.743198067627032,8.793200320908218,8.843202574189402,8.893204827470585,8.943207080751769,8.993209334032953,9.043211587314138,9.093213840595322,9.143216093876505,9.19321834715769,9.243220600438873,9.293222853720057,9.343225107001242,9.393227360282426,9.44322961356361,9.493231866844793,9.543234120125977,9.59323637340716,9.643238626688346,9.69324087996953,9.743243133250713,9.793245386531897,9.84324763981308,9.893249893094266,9.94325214637545,9.993254399656633,10.043256652937817,10.093258906219,10.143261159500184,10.19326341278137,10.243265666062554,10.293267919343737,10.343270172624921,10.393272425906105,10.44327467918729,10.493276932468474,10.543279185749658,10.593281439030841,10.643283692312025,10.693285945593209,10.743288198874394,10.793290452155578,10.843292705436761,10.893294958717945,10.943297211999129,10.993299465280314,11.043301718561498,11.093303971842682,11.143306225123865,11.193308478405049,11.243310731686233,11.293312984967418,11.343315238248602,11.393317491529785,11.44331974481097,11.493321998092153,11.543324251373338,11.593326504654522,11.643328757935706,11.69333101121689,11.743333264498073,11.793335517779257,11.843337771060442,11.893340024341626,11.94334227762281,11.993344530903993,12.043346784185177,12.09334903746636,12.143351290747546,12.19335354402873,12.243355797309913,12.293358050591097,12.34336030387228,12.393362557153466,12.44336481043465,12.493367063715834,12.543369316997017,12.593371570278201,12.643373823559385,12.69337607684057,12.743378330121754,12.793380583402937,12.843382836684121,12.893385089965305,12.94338734324649,12.993389596527674,13.043391849808858,13.093394103090041,13.143396356371225,13.193398609652409,13.243400862933594,13.293403116214778,13.343405369495962,13.393407622777145,13.443409876058329,13.493412129339514,13.543414382620698,13.593416635901882,13.643418889183065,13.69342114246425,13.743423395745433,13.793425649026618,13.843427902307802,13.893430155588986,13.94343240887017,13.993434662151353,14.043436915432537,14.093439168713722,14.143441421994906,14.19344367527609,14.243445928557273,14.293448181838457,14.343450435119642,14.393452688400826,14.44345494168201,14.493457194963193,14.543459448244377,14.59346170152556,14.643463954806746,14.69346620808793,14.743468461369114,14.793470714650297,14.843472967931481,14.893475221212666,14.94347747449385,14.993479727775034,15.043481981056217,15.093484234337401,15.143486487618585,15.19348874089977,15.243490994180954,15.293493247462138,15.343495500743321,15.393497754024505,15.44350000730569,15.493502260586874,15.543504513868058,15.593506767149242,15.643509020430425,15.693511273711609,15.743513526992794,15.793515780273978,15.843518033555162,15.893520286836345,15.94352254011753,15.993524793398715,16.043527046679895,16.09352929996108,16.143531553242266,16.193533806523448,16.243536059804633,16.293538313085815,16.343540566367,16.393542819648182,16.443545072929368,16.493547326210553,16.543549579491735,16.59355183277292,16.643554086054102,16.693556339335288,16.743558592616473,16.793560845897655,16.84356309917884,16.893565352460023,16.943567605741208,16.993569859022394,17.043572112303575,17.09357436558476,17.143576618865943,17.19357887214713,17.24358112542831,17.293583378709496,17.34358563199068,17.393587885271863,17.44359013855305,17.49359239183423,17.543594645115416,17.5935968983966,17.643599151677783,17.69360140495897,17.74360365824015,17.793605911521336,17.84360816480252,17.893610418083703,17.94361267136489,17.99361492464607,18.043617177927256,18.09361943120844,18.143621684489624,18.19362393777081,18.24362619105199,18.293628444333176,18.34363069761436,18.393632950895544,18.44363520417673,18.49363745745791,18.543639710739097,18.59364196402028,18.643644217301464,18.69364647058265,18.74364872386383,18.793650977145017,18.8436532304262,18.893655483707384,18.94365773698857,18.99365999026975,19.043662243550937,19.09366449683212,19.143666750113304,19.193669003394486,19.243671256675672,19.293673509956857,19.34367576323804,19.393678016519225,19.443680269800407,19.493682523081592,19.543684776362777,19.59368702964396,19.643689282925145,19.693691536206327,19.743693789487512,19.793696042768698,19.84369829604988,19.893700549331065,19.943702802612247,19.993705055893432,20.043707309174618,20.0937095624558,20.143711815736985,20.193714069018167,20.243716322299353,20.293718575580534,20.34372082886172,20.393723082142905,20.443725335424087,20.493727588705273,20.543729841986455,20.59373209526764,20.643734348548826,20.693736601830008,20.743738855111193,20.793741108392375,20.84374336167356,20.893745614954746,20.943747868235928,20.993750121517113,21.043752374798295,21.09375462807948,21.143756881360666,21.193759134641848,21.243761387923033,21.293763641204215,21.3437658944854,21.393768147766583,21.443770401047768,21.493772654328954,21.543774907610135,21.59377716089132,21.643779414172503,21.69378166745369,21.743783920734874,21.793786174016056,21.84378842729724,21.893790680578423,21.94379293385961,21.993795187140794,22.043797440421976,22.09379969370316,22.143801946984343,22.19380420026553,22.24380645354671,22.293808706827896,22.34381096010908,22.393813213390263,22.44381546667145,22.49381771995263,22.543819973233816,22.593822226515,22.643824479796184,22.69382673307737,22.74382898635855,22.793831239639736,22.843833492920922,22.893835746202104,22.94383799948329,22.99384025276447,23.043842506045657,23.093844759326842,23.143847012608024,23.19384926588921,23.24385151917039,23.293853772451577,23.34385602573276,23.393858279013944,23.44386053229513,23.49386278557631,23.543865038857497,23.59386729213868,23.643869545419864,23.69387179870105,23.743874051982232,23.793876305263417,23.8438785585446,23.893880811825785,23.94388306510697,23.993885318388152,24.043887571669337,24.09388982495052,24.143892078231705,24.193894331512887,24.243896584794072,24.293898838075258,24.34390109135644,24.393903344637625,24.443905597918807,24.493907851199992,24.543910104481178,24.59391235776236,24.643914611043545,24.693916864324727,24.743919117605913,24.793921370887098,24.84392362416828,24.893925877449465,24.943928130730647,24.993930384011833,25.043932637293018,25.0939348905742,25.143937143855386,25.193939397136567,25.243941650417753,25.293943903698935,25.34394615698012,25.393948410261306,25.443950663542488,25.493952916823673,25.543955170104855,25.59395742338604,25.643959676667226,25.693961929948408,25.743964183229593,25.793966436510775,25.84396868979196,25.893970943073146,25.943973196354328,25.993975449635514,26.043977702916695,26.09397995619788,26.143982209479063,26.19398446276025,26.243986716041434,26.293988969322616,26.3439912226038,26.393993475884983,26.44399572916617,26.493997982447354,26.544000235728536,26.59400248900972,26.644004742290903,26.69400699557209,26.744009248853274,26.794011502134456,26.84401375541564,26.894016008696823,26.94401826197801,26.994020515259194,27.044022768540376,27.09402502182156,27.144027275102744,27.19402952838393,27.24403178166511,27.294034034946296,27.344036288227482,27.394038541508664,27.44404079478985,27.49404304807103,27.544045301352217,27.594047554633402,27.644049807914584,27.69405206119577,27.74405431447695,27.794056567758137,27.844058821039322,27.894061074320504,27.94406332760169,27.99406558088287,28.044067834164057,28.09407008744524,28.144072340726424,28.19407459400761,28.24407684728879,28.294079100569977,28.34408135385116,28.394083607132345,28.44408586041353,28.494088113694712,28.544090366975897,28.59409262025708,28.644094873538265,28.69409712681945,28.744099380100632,28.794101633381818,28.844103886663,28.894106139944185,28.94410839322537,28.994110646506552,29.044112899787738,29.09411515306892,29.144117406350105,29.194119659631287,29.244121912912473,29.294124166193658,29.34412641947484,29.394128672756025,29.444130926037207,29.494133179318393,29.544135432599578,29.59413768588076,29.644139939161946,29.694142192443127,29.744144445724313,29.7941466990055,29.84414895228668,29.894151205567866,29.944153458849048,29.994155712130233,30.044157965411415,30.0941602186926,30.144162471973786,30.194164725254968,30.244166978536153,30.294169231817335,30.34417148509852,30.394173738379706,30.444175991660888,30.494178244942074,30.544180498223255,30.59418275150444,30.644185004785626,30.69418725806681,30.744189511347994,30.794191764629176,30.84419401791036,30.894196271191547,30.94419852447273,30.994200777753914,31.044203031035096,31.09420528431628,31.144207537597463,31.19420979087865,31.244212044159834,31.294214297441016,31.3442165507222,31.394218804003383,31.44422105728457,31.494223310565754,31.544225563846936,31.59422781712812,31.644230070409304,31.69423232369049,31.744234576971674,31.794236830252856,31.844239083534042,31.894241336815224,31.94424359009641,31.994245843377595,32.044248096658784,32.09425034993996,32.14425260322115,32.19425485650233,32.24425710978352,32.294259363064704,32.34426161634588,32.39426386962707,32.44426612290825,32.49426837618944,32.54427062947062,32.5942728827518,32.64427513603299,32.69427738931417,32.74427964259536,32.79428189587654,32.84428414915772,32.89428640243891,32.944288655720094,32.99429090900128,33.04429316228246,33.09429541556364,33.14429766884483,33.194299922126014,33.2443021754072,33.29430442868838,33.34430668196956,33.39430893525075,33.444311188531934,33.49431344181312,33.5443156950943,33.59431794837548,33.64432020165667,33.694322454937854,33.74432470821904,33.79432696150022,33.8443292147814,33.89433146806259,33.944333721343774,33.99433597462496,34.04433822790614,34.094340481187324,34.14434273446851,34.194344987749695,34.24434724103088,34.29434949431206,34.344351747593244,34.39435400087443,34.444356254155615,34.49435850743679,34.54436076071798,34.594363013999164,34.64436526728035,34.694367520561535,34.74436977384271,34.7943720271239,34.844374280405084,34.89437653368627,34.944378786967455,34.99438104024863,35.04438329352982,35.094385546811004,35.14438780009219,35.194390053373375,35.244392306654554,35.29439455993574,35.344396813216925,35.39439906649811,35.444401319779296,35.494403573060474,35.54440582634166,35.594408079622845,35.64441033290403,35.694412586185216,35.744414839466394,35.79441709274758,35.844419346028765,35.89442159930995,35.944423852591136,35.994426105872314,36.0444283591535,36.094430612434685,36.14443286571587,36.194435118997056,36.244437372278234,36.29443962555942,36.344441878840605,36.39444413212179,36.44444638540297,36.494448638684155,36.54445089196534,36.594453145246526,36.64445539852771,36.69445765180889,36.744459905090075,36.79446215837126,36.844464411652446,36.89446666493363,36.94446891821481,36.994471171495995,37.04447342477718,37.094475678058366,37.14447793133955,37.19448018462073,37.244482437901915,37.2944846911831,37.344486944464286,37.39448919774547,37.44449145102665,37.494493704307835,37.54449595758902,37.594498210870206,37.64450046415139,37.69450271743257,37.744504970713756,37.79450722399494,37.84450947727613,37.89451173055731,37.94451398383849,37.994516237119676,38.04451849040086,38.09452074368205,38.14452299696323,38.19452525024441,38.244527503525596,38.29452975680678,38.34453201008797,38.394534263369145,38.44453651665033,38.494538769931516,38.5445410232127,38.59454327649389,38.644545529775066,38.69454778305625,38.744550036337436,38.79455228961862,38.84455454289981,38.894556796180986,38.94455904946217,38.99456130274336,39.04456355602454,39.09456580930573,39.144568062586906,39.19457031586809,39.24457256914928,39.29457482243046,39.34457707571165,39.394579328992826,39.44458158227401,39.4945838355552,39.54458608883638,39.59458834211757,39.644590595398746,39.69459284867993,39.74459510196112,39.7945973552423,39.84459960852349,39.89460186180467,39.94460411508585,39.99460636836704,40.04460862164822,40.09461087492941,40.14461312821059,40.19461538149177,40.24461763477296,40.29461988805414,40.34462214133533,40.39462439461651,40.44462664789769,40.49462890117888,40.54463115446006,40.59463340774124,40.64463566102243,40.69463791430361,40.7446401675848,40.79464242086598,40.84464467414716,40.89464692742835,40.94464918070953,40.99465143399072,41.044653687271904,41.09465594055308,41.14465819383427,41.19466044711545,41.24466270039664,41.294664953677824,41.344667206959,41.39466946024019,41.44467171352137,41.49467396680256,41.544676220083744,41.59467847336492,41.64468072664611,41.69468297992729,41.74468523320848,41.794687486489664,41.84468973977084,41.89469199305203,41.94469424633321,41.9946964996144,42.044698752895584,42.09470100617676,42.14470325945795,42.194705512739134,42.24470776602032,42.294710019301505,42.34471227258268,42.39471452586387,42.444716779145054,42.49471903242624,42.54472128570742,42.5947235389886,42.64472579226979,42.694728045550974,42.74473029883216,42.79473255211334,42.84473480539452,42.89473705867571,42.944739311956894,42.99474156523808,43.04474381851926,43.094746071800444,43.14474832508163,43.194750578362815,43.244752831644,43.29475508492518,43.344757338206364,43.39475959148755,43.444761844768735,43.49476409804992,43.5447663513311,43.594768604612284,43.64477085789347,43.694773111174655,43.74477536445584,43.79477761773702,43.844779871018204,43.89478212429939,43.944784377580575,43.99478663086176,44.04478888414294,44.094791137424124,44.14479339070531,44.194795643986495,44.24479789726768,44.29480015054886,44.344802403830045,44.39480465711123,44.444806910392415,44.494809163673594,44.54481141695478,44.594813670235965,44.64481592351715,44.694818176798336,44.744820430079514,44.7948226833607,44.844824936641885,44.89482718992307,44.944829443204256,44.994831696485434,45.04483394976662,45.094836203047805,45.14483845632899,45.194840709610176,45.244842962891354,45.29484521617254,45.344847469453725,45.39484972273491,45.444851976016096,45.494854229297275,45.54485648257846,45.594858735859646,45.64486098914083,45.69486324242202,45.744865495703195,45.79486774898438,45.844870002265566,45.89487225554675,45.94487450882794,45.994876762109115,46.0448790153903,46.094881268671486,46.14488352195267,46.19488577523386,46.244888028515035,46.29489028179622,46.344892535077406,46.39489478835859,46.44489704163977,46.494899294920955,46.54490154820214,46.594903801483326,46.64490605476451,46.69490830804569,46.744910561326876,46.79491281460806,46.84491506788925,46.89491732117043,46.94491957445161,46.994921827732796,47.04492408101398,47.09492633429517,47.14492858757635,47.19493084085753,47.244933094138716,47.2949353474199,47.34493760070109,47.39493985398227,47.44494210726345,47.494944360544636,47.54494661382582,47.59494886710701,47.64495112038819,47.69495337366937,47.744955626950556,47.79495788023174,47.84496013351293,47.89496238679411,47.94496464007529,47.99496689335648,48.04496914663766,48.09497139991885,48.14497365320003,48.19497590648121,48.2449781597624,48.29498041304358,48.34498266632477,48.394984919605946,48.44498717288713,48.49498942616832,48.5449916794495,48.59499393273069,48.644996186011866,48.69499843929305,48.74500069257424,48.79500294585542,48.84500519913661,48.89500745241779,48.94500970569897,48.99501195898016,49.04501421226134,49.09501646554253,49.14501871882371,49.19502097210489,49.24502322538608,49.29502547866726,49.34502773194845,49.39502998522963,49.44503223851081,49.495034491792,49.54503674507318,49.59503899835437,49.64504125163555,49.69504350491673,49.74504575819792,49.7950480114791,49.84505026476029,49.89505251804147,49.94505477132265,49.99505702460384,50.045059277885024,50.09506153116621,50.14506378444739,50.19506603772857,50.24506829100976,50.295070544290944,50.34507279757212,50.39507505085331,50.44507730413449,50.49507955741568,50.545081810696864,50.59508406397804,50.64508631725923,50.69508857054041,50.7450908238216,50.795093077102784,50.84509533038396,50.89509758366515,50.94509983694633,50.99510209022752,51.045104343508704,51.09510659678988,51.14510885007107,51.195111103352254,51.24511335663344,51.295115609914625,51.3451178631958,51.39512011647699,51.445122369758174,51.49512462303936,51.545126876320545,51.59512912960172,51.64513138288291,51.695133636164094,51.74513588944528,51.795138142726465,51.84514039600764,51.89514264928883,51.945144902570014,51.9951471558512,52.045149409132385,52.09515166241356,52.14515391569475,52.195156168975934,52.24515842225712,52.2951606755383,52.345162928819484,52.39516518210067,52.445167435381855,52.49516968866304,52.54517194194422,52.595174195225404,52.64517644850659,52.695178701787775,52.74518095506896,52.79518320835014,52.845185461631324,52.89518771491251,52.945189968193695,52.99519222147488,53.04519447475606,53.095196728037244,53.14519898131843,53.195201234599615,53.2452034878808,53.29520574116198,53.345207994443165,53.39521024772435,53.445212501005535,53.49521475428672,53.5452170075679,53.595219260849085,53.64522151413027,53.695223767411456,53.74522602069264,53.79522827397382,53.845230527255005,53.89523278053619,53.945235033817376,53.99523728709856,54.04523954037974,54.095241793660925,54.14524404694211,54.195246300223296,54.245248553504474,54.29525080678566,54.345253060066845,54.39525531334803,54.445257566629216,54.495259819910395,54.54526207319158,54.595264326472766,54.64526657975395,54.695268833035136,54.745271086316315,54.7952733395975,54.845275592878686,54.89527784615987,54.94528009944106,54.995282352722235,55.04528460600342,55.095286859284606,55.14528911256579,55.19529136584698,55.245293619128155,55.29529587240934,55.345298125690526,55.39530037897171,55.4453026322529,55.495304885534075,55.54530713881526,55.595309392096446,55.64531164537763,55.69531389865882,55.745316151939996,55.79531840522118,55.84532065850237,55.89532291178355,55.94532516506474,55.995327418345916,56.0453296716271,56.09533192490829,56.14533417818947,56.19533643147065,56.245338684751836,56.29534093803302,56.34534319131421,56.39534544459539,56.44534769787657,56.495349951157756,56.54535220443894,56.59535445772013,56.64535671100131,56.69535896428249,56.745361217563676,56.79536347084486,56.84536572412605,56.89536797740723,56.94537023068841,56.9953724839696,57.04537473725078,57.09537699053197,57.14537924381315,57.19538149709433,57.24538375037552,57.2953860036567,57.34538825693789,57.39539051021907,57.44539276350025,57.49539501678144,57.54539727006262,57.59539952334381,57.64540177662499,57.69540402990617,57.74540628318736,57.79540853646854,57.84541078974973,57.89541304303091,57.94541529631209,57.99541754959328,58.04541980287446,58.09542205615565,58.14542430943683,58.19542656271801,58.2454288159992,58.29543106928038,58.34543332256157,58.39543557584275,58.44543782912393,58.49544008240512,58.5454423356863,58.59544458896749,58.64544684224867,58.69544909552985,58.74545134881104,58.79545360209222,58.84545585537341,58.89545810865459,58.94546036193577,58.99546261521696,59.045464868498144,59.09546712177933,59.14546937506051,59.19547162834169,59.24547388162288,59.295476134904064,59.34547838818525,59.39548064146643,59.44548289474761,59.4954851480288,59.545487401309984,59.59548965459117,59.64549190787235,59.69549416115353,59.74549641443472,59.795498667715904,59.84550092099709,59.89550317427827,59.94550542755945,59.99550768084064,60.045509934121824,60.095512187403,60.14551444068419,60.195516693965374,60.24551894724656,60.295521200527745,60.34552345380892,60.39552570709011,60.445527960371294,60.49553021365248,60.545532466933665,60.59553472021484,60.64553697349603,60.695539226777214,60.7455414800584,60.795543733339585,60.84554598662076,60.89554823990195,60.945550493183134,60.99555274646432,61.045554999745505,61.09555725302668,61.14555950630787,61.195561759589054,61.24556401287024,61.295566266151425,61.345568519432604,61.39557077271379,61.445573025994975,61.49557527927616,61.545577532557346,61.595579785838524,61.64558203911971,61.695584292400895,61.74558654568208,61.795588798963266,61.845591052244444,61.89559330552563,61.945595558806815,61.995597812088,62.04560006536918,62.095602318650364,62.14560457193155,62.195606825212735,62.24560907849392,62.2956113317751,62.345613585056284,62.39561583833747,62.445618091618655,62.49562034489984,62.54562259818102,62.595624851462205,62.64562710474339,62.695629358024576,62.74563161130576,62.79563386458694,62.845636117868125,62.89563837114931,62.945640624430496,62.99564287771168,63.04564513099286,63.095647384274045,63.14564963755523,63.195651890836416,63.2456541441176,63.29565639739878,63.345658650679965,63.39566090396115,63.445663157242336,63.49566541052352,63.5456676638047,63.595669917085885,63.64567217036707,63.695674423648256,63.74567667692944,63.79567893021062,63.845681183491806,63.89568343677299,63.94568569005418,63.99568794333536,64.04569019661653,64.09569244989773,64.1456947031789,64.19569695646008,64.24569920974128,64.29570146302245,64.34570371630365,64.39570596958482,64.445708222866,64.4957104761472,64.54571272942837,64.59571498270957,64.64571723599074,64.69571948927192,64.74572174255312,64.7957239958343,64.84572624911549,64.89572850239666,64.94573075567784,64.99573300895904,65.04573526224021,65.09573751552139,65.14573976880258,65.19574202208376,65.24574427536496,65.29574652864613,65.34574878192731,65.3957510352085,65.44575328848968,65.49575554177088,65.54575779505205,65.59576004833323,65.64576230161443,65.6957645548956,65.7457668081768,65.79576906145797,65.84577131473915,65.89577356802035,65.94577582130152,65.99577807458272,66.0457803278639,66.09578258114507,66.14578483442627,66.19578708770744,66.24578934098864,66.29579159426982,66.345793847551,66.39579610083219,66.44579835411336,66.49580060739456,66.54580286067574,66.59580511395691,66.6458073672381,66.69580962051928,66.74581187380048,66.79581412708166,66.84581638036283,66.89581863364403,66.9458208869252,66.9958231402064,67.04582539348758,67.09582764676875,67.14582990004995,67.19583215333112,67.24583440661232,67.2958366598935,67.34583891317467,67.39584116645587,67.44584341973705,67.49584567301824,67.54584792629942,67.5958501795806,67.64585243286179,67.69585468614297,67.74585693942416,67.79585919270534,67.84586144598651,67.89586369926771,67.94586595254889,67.99586820583008,68.04587045911126,68.09587271239243,68.14587496567363,68.1958772189548,68.245879472236,68.29588172551718,68.34588397879835,68.39588623207955,68.44588848536073,68.49589073864192,68.5458929919231,68.59589524520428,68.64589749848547,68.69589975176665,68.74590200504784,68.79590425832902,68.8459065116102,68.89590876489139,68.94591101817257,68.99591327145374,69.04591552473494,69.09591777801612,69.14592003129731,69.19592228457849,69.24592453785966,69.29592679114086,69.34592904442204,69.39593129770323,69.4459335509844,69.49593580426559,69.54593805754678,69.59594031082796,69.64594256410915,69.69594481739033,69.7459470706715,69.7959493239527,69.84595157723388,69.89595383051507,69.94595608379625
